id,name,artist,album,album_art_url,duration_ms,popularity,explicit,release_year,uri,tag_energetic,tag_high_energy,tag_upbeat,tag_uptempo,tag_calm,tag_relaxing,tag_mellow,tag_lo_fi,tag_ambient,tag_happy,tag_feel_good,tag_uplifting,tag_sad,tag_melancholic,tag_melancholy,tag_dark,tag_depressing,tag_angry,tag_aggressive,tag_intense,tag_workout,tag_running,tag_gym,tag_study,tag_focus,tag_concentration,tag_sleep,tag_party,tag_dance,tag_dancing,tag_club,tag_chill,tag_chillout,tag_background,tag_acoustic,tag_electronic,tag_instrumental,tag_indie,tag_pop,tag_hip_hop,tag_rap,tag_rock,tag_metal,tag_jazz,tag_classical,tag_soul,tag_rnb,tag_randb,listeners_log,playcount_log,mood_score,energy_proxy,release_recency,cluster_id,mood_label
1qJ2Ejq5YKmkB2nYj4rztt,Nan,Key€$£,T Key (Uncleared),https://i.scdn.co/image/ab67616d0000b273cf86cf65ee8e1eb62b71f726,175843,0,1,2025,spotify:track:1qJ2Ejq5YKmkB2nYj4rztt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102090525511836,5.0017726418444495,0.0,0.0,0.975609756097561,2,Late Night / Dark
6bVcWtWw8mNkuinWsC6U8L,ochitasemiwomiteiru,Sleeping Pola,natsunokioku,https://i.scdn.co/image/ab67616d0000b273dded9417a60107a70c557f3e,221129,0,0,2019,spotify:track:6bVcWtWw8mNkuinWsC6U8L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512889372776723,4.556230112321098,0.0,0.0,0.8292682926829268,0,Chill / Relaxed
0uLd31lmkKv0hYPg3Tnk1c,world without words,Nujabes,samurai champloo music record impression,https://i.scdn.co/image/ab67616d0000b273878ed741b8e1342d58a332ca,374766,0,0,2004,spotify:track:0uLd31lmkKv0hYPg3Tnk1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,4.922367289800279,5.767985799971297,0.0,0.0,0.4634146341463415,0,Chill / Relaxed
1yKAqZoi8xWGLCf5vajroL,The Ghost of You,My Chemical Romance,Three Cheers for Sweet Revenge,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,194253,0,0,2004,spotify:track:1yKAqZoi8xWGLCf5vajroL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1394288232832075,7.2795729355783205,-0.005,0.0,0.4634146341463415,1,Chill / Relaxed
72LSGNDLY4sdvyrGIKtd2Q,Luv (sic) Grand Finale (feat. Shing02),Nujabes,Luv(sic) Hexalogy,https://i.scdn.co/image/ab67616d0000b2731a1ba7785a4b91c8aee7a79c,316760,0,0,2015,spotify:track:72LSGNDLY4sdvyrGIKtd2Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,5.104603180803679,6.048618903646711,0.0,0.0,0.7317073170731707,0,Chill / Relaxed
2Gs0iF27my40p0dANv2rAg,MONTAGEM XONADA,MXZI,MONTAGEM XONADA,https://i.scdn.co/image/ab67616d0000b273f5da0af2725ce8121f7b4011,75682,0,0,2025,spotify:track:2Gs0iF27my40p0dANv2rAg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.282771609501433,6.229890366204574,0.0,0.0,0.975609756097561,2,Late Night / Dark
3QIFfQr3gnmaB7HJkEi8nQ,Twelve Years,Roving,Spindrift,https://i.scdn.co/image/ab67616d0000b27397c1a3e7db264729ddd266dd,204102,0,0,2024,spotify:track:3QIFfQr3gnmaB7HJkEi8nQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033761408791382,5.535578913694794,0.0,0.0,0.9512195121951219,2,Late Night / Dark
4KH9g027K949LR2xkjC4jk,Until I Know,Panchiko,Failed at Math(s),https://i.scdn.co/image/ab67616d0000b2738ecdfaae685756f3aa4ae7f0,203368,0,0,2023,spotify:track:4KH9g027K949LR2xkjC4jk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.595854311990456,6.640629687949383,0.0,0.0,0.926829268292683,1,Chill / Relaxed
6Dss4cWXI3XpRHgu7QGETW,Ready Explode,Lady Radiator,Bounce Energy Hear Me Out,https://i.scdn.co/image/ab67616d0000b273cb39ea021658b4ba2278004d,235120,0,0,2007,spotify:track:6Dss4cWXI3XpRHgu7QGETW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399137010338601,5.113863167462118,0.0,0.0,0.5365853658536586,0,Chill / Relaxed
3Q9Q02GrP0z93xH6vEzn5z,想像の雨,siraph,siraph,https://i.scdn.co/image/ab67616d0000b273bdc34b2aed28335e8f62d1f8,233280,0,0,2016,spotify:track:3Q9Q02GrP0z93xH6vEzn5z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.32333461859905,5.008974695661177,0.0,0.0,0.7560975609756098,0,Chill / Relaxed
4iGf7FQ9COSPGJ1QwOyUaI,2 Much,Qendresa,Londra,https://i.scdn.co/image/ab67616d0000b273486f8706a41f08f58eb7499b,200000,0,0,2024,spotify:track:4iGf7FQ9COSPGJ1QwOyUaI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.0,1.0,5.0482863931061255,5.645617756119282,0.0,0.0,0.9512195121951219,2,Late Night / Dark
5vNIyDM8YLiFdZXCmkAGvx,Gimme a Reason,Tabar,Hugs,https://i.scdn.co/image/ab67616d0000b2737c568e600586e2a5dfeca7b3,199013,0,0,2010,spotify:track:5vNIyDM8YLiFdZXCmkAGvx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6769312636734695,5.393561165241274,0.0,0.0,0.6097560975609756,2,Late Night / Dark
3OiH2oJyt7nUh5k0VxTj1z,A Thousand Days,Seventeen Years Old And Berlin Wall,Aspect,https://i.scdn.co/image/ab67616d0000b27326602b60d9ee1d83271bf059,203500,0,0,2015,spotify:track:3OiH2oJyt7nUh5k0VxTj1z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324385356490427,4.8491982174288495,0.0,0.0,0.7317073170731707,0,Chill / Relaxed
5dTmaw1TwugkUZk1SHqStE,Still the Same,Autumn!,"Golden Child, Chapter 3",https://i.scdn.co/image/ab67616d0000b273edc353a73ff6b56eecfa51c2,125217,0,1,2023,spotify:track:5dTmaw1TwugkUZk1SHqStE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.08,0.08,5.354319769991452,6.772373716241613,0.0,0.0,0.926829268292683,1,Chill / Relaxed
5iksvvmPrBzatkmXMMVHK6,沈める街Shizumeru Machi (Remix),Joanasmusic,沈める街Shizumeru Machi (Remix),https://i.scdn.co/image/ab67616d0000b273e2ab9551229de0d28c81d16d,168239,0,0,2025,spotify:track:5iksvvmPrBzatkmXMMVHK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8325089127062364,2.250420002308894,0.0,0.0,0.975609756097561,3,Late Night / Dark
7cpfn7H6WjSJseUyRacfUE,The Summer Ends,American Football,American Football,https://i.scdn.co/image/ab67616d0000b2731e734783a00588087331a0b4,286040,0,0,1999,spotify:track:7cpfn7H6WjSJseUyRacfUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702729441864333,6.635016427847418,0.0,0.0,0.34146341463414637,1,Chill / Relaxed
1cCuxJeZOWHOBGEhXJyRv1,Waster,Bladee,Icedancer,https://i.scdn.co/image/ab67616d0000b2737e041a457bd312e73440532a,121690,0,1,2018,spotify:track:1cCuxJeZOWHOBGEhXJyRv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.369022794734413,6.759527261585203,0.0,0.0,0.8048780487804879,1,Chill / Relaxed
0Gz4Q1Bmyef5yA0G6LIIQZ,poster boy,2hollis,2,https://i.scdn.co/image/ab67616d0000b273057d046c6dfb348e0215567c,121089,0,1,2023,spotify:track:0Gz4Q1Bmyef5yA0G6LIIQZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.635446548703789,6.900789800090431,0.0,0.0,0.926829268292683,1,Chill / Relaxed
7aQjPecQdIuNd1sz3KCDhD,Lovefool,The Cardigans,First Band On The Moon (Remastered),https://i.scdn.co/image/ab67616d0000b2730aac8ca880151fda470e91af,193953,0,0,1996,spotify:track:7aQjPecQdIuNd1sz3KCDhD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.33521551078118,7.301703693326646,0.0,0.0,0.2682926829268293,1,Chill / Relaxed
5NCnVxcLV3XriDtoygz3TK,in your head,cloudyfield,in your head,https://i.scdn.co/image/ab67616d0000b273ddd38e3a1c6ae4d68a403492,170016,0,0,2024,spotify:track:5NCnVxcLV3XriDtoygz3TK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275391985289144,6.142610937371738,0.0,0.0,0.9512195121951219,2,Late Night / Dark
7mdIZBXnLBRjicqazeQopy,Time Moves Slow,BADBADNOTGOOD,IV,https://i.scdn.co/image/ab67616d0000b2734c25615869ca1047f9b01c6e,273864,0,0,2016,spotify:track:7mdIZBXnLBRjicqazeQopy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11,0.0,0.0,5.8183671153604894,6.783671584065417,-0.0025,0.0,0.7560975609756098,1,Chill / Relaxed
0dwEwR4o34OtNFqO1nmLtq,soil,quannnic,kenopsia,https://i.scdn.co/image/ab67616d0000b273780766f32cfa6359c93ae2dc,165692,0,0,2022,spotify:track:0dwEwR4o34OtNFqO1nmLtq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039283216181519,5.975334368552454,0.0,0.0,0.9024390243902439,2,Late Night / Dark
3pnw86Nzm1nLdX5w9ZeObP,Leach,Superheaven,Ours Is Chrome,https://i.scdn.co/image/ab67616d0000b2733a8b896743fb4053714e2a27,229515,0,0,2015,spotify:track:3pnw86Nzm1nLdX5w9ZeObP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474155050473048,6.317102230914217,0.0,0.0,0.7317073170731707,1,Chill / Relaxed
1uGUhIkx6bjDkYviM7xfTP,Wooden Girl,jonatan leandoer96,Nectar,https://i.scdn.co/image/ab67616d0000b27319e22c1ab45bbd4d607ff9d1,206758,0,0,2019,spotify:track:1uGUhIkx6bjDkYviM7xfTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22796379146686,6.366371025576677,0.0,0.0,0.8292682926829268,1,Chill / Relaxed
127zmcX6KMfXLPJXwdU1Bv,Hotel in Minsk,jonatan leandoer96,Psychopath Ballads,https://i.scdn.co/image/ab67616d0000b273429d2c451afd520ce02edf78,210532,0,0,2016,spotify:track:127zmcX6KMfXLPJXwdU1Bv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.156606690024603,6.3609809629581795,0.0,0.0,0.7560975609756098,1,Chill / Relaxed
7cl1kr7pqaXdDov0lf6cQq,angel candles,Clara Kimera,angel candles,https://i.scdn.co/image/ab67616d0000b2731ccc590a635177b41d0cf599,129596,0,0,2025,spotify:track:7cl1kr7pqaXdDov0lf6cQq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.424375208807915,5.150559965411558,0.0,0.0,0.975609756097561,2,Late Night / Dark
6aOoUkiQ9rLweL8IkPBN0L,Beautiful World,Hikaru Utada,HEART STATION,https://i.scdn.co/image/ab67616d0000b273189e41798cd255d340b21be9,317946,0,0,2008,spotify:track:6aOoUkiQ9rLweL8IkPBN0L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.834261708811771,6.03885413317706,0.0,0.0,0.5609756097560976,0,Chill / Relaxed
7g5qe8VITjr13RIe8uM2p6,Your Best American Girl,Mitski,Puberty 2,https://i.scdn.co/image/ab67616d0000b27342cb382726e956058bf73ed3,212183,0,0,2016,spotify:track:7g5qe8VITjr13RIe8uM2p6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5.95041840756855,7.167147631309759,0.0,0.0,0.7560975609756098,1,Chill / Relaxed
4vHy2IHzf3EabEa7oMpUZB,No Wahala,1da Banton,Original Vibe Machine,https://i.scdn.co/image/ab67616d0000b273a1ce8747837786900293efa0,162285,0,0,2021,spotify:track:4vHy2IHzf3EabEa7oMpUZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.126352233868574,5.956751262114031,0.0,0.0,0.8780487804878049,2,Late Night / Dark
506LHe4yV3UXYThfXfcURG,010,BAKGROUND,Schway City,https://i.scdn.co/image/ab67616d0000b273e7d76377414a55db6cf63ca5,116993,0,0,2023,spotify:track:506LHe4yV3UXYThfXfcURG,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.608964385524357,5.146664368265019,0.0,0.0,0.926829268292683,2,Late Night / Dark
6n1bMD1OYkhfN9B5sQYjg8,come closer,copperplate,contentment,https://i.scdn.co/image/ab67616d0000b2733f1e8b6fcbca683e9666a990,222799,0,0,2024,spotify:track:6n1bMD1OYkhfN9B5sQYjg8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.978700810524418,5.495531849666151,0.0,0.0,0.9512195121951219,0,Chill / Relaxed
5ORdB6J1LOwT0h9sC4CkCs,1000 Degreez,Bóreas,1000 Degreez,https://i.scdn.co/image/ab67616d0000b2730e9171fd50298c9ddc1bb493,192000,0,0,2024,spotify:track:5ORdB6J1LOwT0h9sC4CkCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.680426170858145,5.085272735033534,0.0,0.0,0.9512195121951219,2,Late Night / Dark
3vNSdxGpxGpCicuH1HppBt,shadow where it doesn't disappear,my dead girlfriend,ixtab,https://i.scdn.co/image/ab67616d0000b273c5546258415adbbf91a6fba7,220600,0,0,2010,spotify:track:3vNSdxGpxGpCicuH1HppBt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8804591548211365,5.695318785515517,0.0,0.0,0.6097560975609756,0,Chill / Relaxed
43ezmXHgX5U9p9ntozYTPZ,glass marbles,susquatch,In This World,https://i.scdn.co/image/ab67616d0000b273b883cfb385c965f9d42d7502,153573,0,0,2009,spotify:track:43ezmXHgX5U9p9ntozYTPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,4.602038276060981,5.413261195677286,0.0,0.0,0.5853658536585366,2,Late Night / Dark
2Pnw9Hzd4wVVTZwrq1pw6P,floods (outro),Felix Bosques Harima,floods (outro),https://i.scdn.co/image/ab67616d0000b2736cbb425b9a8b79b6977f95b2,110000,0,0,2024,spotify:track:2Pnw9Hzd4wVVTZwrq1pw6P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.255778886667017,5.138814074840366,0.0,0.0,0.9512195121951219,2,Late Night / Dark
4EVkYQKxqD5JgdFSkyMjaS,Angel Eyes,The Charities,Bring Your Love / Angel Eyes,https://i.scdn.co/image/ab67616d0000b273bcc963fe6b169edd23295da1,150815,0,0,2023,spotify:track:4EVkYQKxqD5JgdFSkyMjaS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66,0.66,4.667611698200479,5.1385016384297,0.0,0.0,0.926829268292683,2,Late Night / Dark
0IVI76HyKSySs4mY0FMdxf,When I'm Stoned,Blank Space,Older Now,https://i.scdn.co/image/ab67616d0000b273c16fc7304abe9bc7c001c51d,237000,0,0,2023,spotify:track:0IVI76HyKSySs4mY0FMdxf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643472416695818,5.218895080286222,0.0,0.0,0.926829268292683,0,Chill / Relaxed
